GFE_ID,SYSTEM_SITE,GFE_TYPE,SPECIES_QUALIFIED,Y_LAT,X_LONGT,FAZ_ACRO,MAZ_ACRO,JAZ_ACRO,CU_NAME,CU_ACRO,CU_LAT,CU_LONGT,CU_TYPE,CU_INDEX,FULL_CU_IN,SBJ_ID,POP_ID,IS_INDICATOR,CMNTS,EFFECTIVE_DT,WATERSHED_CDE,FWA_WATERSHED_CDE,MDFA_location
1253,FREDERICK CREEK,Stream,SER,48.89171327,-124.9975334,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.32736271,-125.5464452,Current,,SER-10,1,40460,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-110800-03000-00000-0000-0000-000-000-000-000-000-000,930-112460-069323-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1294,ITATSOO CREEK,Stream,SER,48.92720166,-125.5041153,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.32736271,-125.5464452,Current,,SER-10,1,39580,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-239300-00000-00000-0000-0000-000-000-000-000-000-000,930-232561-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1412,KAOUK RIVER,Stream,SER,50.0635084,-127.0985149,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.32736271,-125.5464452,Current,,SER-10,1,41855,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-665700-00000-00000-0000-0000-000-000-000-000-000-000,930-665189-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1418,KASHUTL RIVER,Stream,SER,50.19495862,-127.3098438,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.32736271,-125.5464452,Current,,SER-10,1,40870,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-687400-00000-00000-0000-0000-000-000-000-000-000-000,930-687605-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1417,KAUWINCH RIVER,Stream,SER,50.14450885,-127.2707541,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.32736271,-125.5464452,Current,,SER-10,1,40860,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-683800-00000-00000-0000-0000-000-000-000-000-000-000,930-683984-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1289,LITTLE TOQUART CREEK,Stream,SER,49.04107712,-125.3609243,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.32736271,-125.5464452,Current,,SER-10,1,39530,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-230500-03800-00000-0000-0000-000-000-000-000-000-000,930-223732-027604-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1299,LOST SHOE CREEK,Stream,SER,49.0028941,-125.6399383,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.32736271,-125.5464452,Current,,SER-10,1,40820,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-260600-00000-00000-0000-0000-000-000-000-000-000-000,930-253054-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1426,MALKSOPE RIVER,Stream,SER,50.13851576,-127.4228266,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.32736271,-125.5464452,Current,,SER-10,1,39660,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-722200-00000-00000-0000-0000-000-000-000-000-000-000,930-721847-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1296,MERCANTILE CREEK,Stream,SER,48.96298492,-125.5584854,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.32736271,-125.5464452,Current,,SER-10,1,39600,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-243300-00000-00000-0000-0000-000-000-000-000-000-000,930-236502-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1430,NASPARTI RIVER,Stream,SER,50.19204732,-127.6082663,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.32736271,-125.5464452,Current,,SER-10,1,39700,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-747000-00000-00000-0000-0000-000-000-000-000-000-000,930-746556-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1427,OUOUKINSH RIVER,Stream,SER,50.1871283,-127.4340013,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.32736271,-125.5464452,Current,,SER-10,1,39670,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-730300-00000-00000-0000-0000-000-000-000-000-000-000,930-729741-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1249,PACHENA RIVER,Stream,SER,48.79845705,-125.127194,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.32736271,-125.5464452,Current,,SER-10,1,40420,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-085500-00000-00000-0000-0000-000-000-000-000-000-000,930-087113-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1286,PIPESTEAM CREEK,Stream,SER,49.03768332,-125.2005414,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.32736271,-125.5464452,Current,,SER-10,1,40770,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-224000-00000-00000-0000-0000-000-000-000-000-000-000,930-217626-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1256,RITHERDON CREEK,Stream,SER,48.95270362,-124.9759819,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.32736271,-125.5464452,Current,,SER-10,1,40490,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-118300-00000-00000-0000-0000-000-000-000-000-000-000,930-119495-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1252,SARITA RIVER,Stream,SER,48.89706946,-125.0169178,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.32736271,-125.5464452,Current,,SER-10,1,40450,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-110800-00000-00000-0000-0000-000-000-000-000-000-000,930-112460-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1298,SMITH CREEK,Stream,SER,48.97802314,-125.5744113,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.32736271,-125.5464452,Current,,SER-10,1,40810,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-244500-00000-00000-0000-0000-000-000-000-000-000-000,930-237609-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1250,SUGSAW CREEK,Stream,SER,48.83769727,-125.1061741,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.32736271,-125.5464452,Current,,SER-10,1,40430,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-101400-00000-00000-0000-0000-000-000-000-000-000-000,930-103653-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1414,TAHSISH RIVER,Stream,SER,50.13979892,-127.1051293,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.32736271,-125.5464452,Current,,SER-10,1,41875,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-673300-00000-00000-0000-0000-000-000-000-000-000-000,930-673175-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1297,THORNTON CREEK,Stream,SER,48.96665653,-125.5628815,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.32736271,-125.5464452,Current,,SER-10,1,40800,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-243600-00000-00000-0000-0000-000-000-000-000-000-000,930-236814-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1288,TOQUART RIVER,Stream,SER,49.0357038,-125.3574806,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.32736271,-125.5464452,Current,,SER-10,1,40790,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-230500-00000-00000-0000-0000-000-000-000-000-000-000,930-223732-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1292,TWIN RIVERS EAST CREEK,Stream,SER,48.95154283,-125.4435209,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.32736271,-125.5464452,Current,,SER-10,1,39560,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-236100-00000-00000-0000-0000-000-000-000-000-000-000,930-229391-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1293,TWIN RIVERS WEST CREEK,Stream,SER,48.94810479,-125.4464946,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.32736271,-125.5464452,Current,,SER-10,1,39570,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-236300-00000-00000-0000-0000-000-000-000-000-000-000,930-229626-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1274,UCHUCK CREEK,Stream,SER,49.01458835,-125.0512461,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.32736271,-125.5464452,Current,,SER-10,1,40650,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-162900-00000-00000-0000-0000-000-000-000-000-000-000,930-164925-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1277,VERNON BAY CREEK,Stream,SER,49.00818083,-125.1410083,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.32736271,-125.5464452,Current,,SER-10,1,40680,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-186500-00000-00000-0000-0000-000-000-000-000-000-000,930-180736-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1280,WALLACE CREEK,Stream,SER,49.05219516,-125.1679072,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.32736271,-125.5464452,Current,,SER-10,1,40710,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-200400-00000-00000-0000-0000-000-000-000-000-000-000,930-194787-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
